0.091	9.95771	0.918703	0	-0.918703	9.95771	0	
0.092	9.95679	0.92866	0	-0.92866	9.95679	0	
0.093	9.95585	0.938616	0	-0.938616	9.95585	0	
0.094	9.95491	0.948572	0	-0.948572	9.95491	0	
0.095	9.95396	0.958526	0	-0.958526	9.95396	0	
0.096	9.95299	0.96848	0	-0.96848	9.95299	0	
0.097	9.95202	0.978432	0	-0.978432	9.95202	0	
0.098	9.95104	0.988384	0	-0.988384	9.95104	0	
0.099	9.95004	0.998334	0	-0.998334	9.95004	0	
0.1	9.94904	1.00828	0	-1.00828	9.94904	0	
0.101	9.94803	1.01823	0	-1.01823	9.94803	0	
0.102	9.947	1.02818	0	-1.02818	9.947	0	
0.103	9.94597	1.03813	0	-1.03813	9.94597	0	
0.104	9.94493	1.04807	0	-1.04807	9.94493	0	
0.105	9.94387	1.05802	0	-1.05802	9.94387	0	
0.106	9.94281	1.06796	0	-1.06796	9.94281	0	
0.107	9.94174	1.0779	0	-1.0779	9.94174	0	
0.108	9.94065	1.08784	0	-1.08784	9.94065	0	
0.109	9.93956	1.09778	0	-1.09778	9.93956	0	
0.11	9.93846	1.10772	0	-1.10772	9.93846	0	
0.111	9.93735	1.11766	0	-1.11766	9.93735	0	
0.112	9.93622	1.1276	0	-1.1276	9.93622	0	
0.113	9.93509	1.13753	0	-1.13753	9.93509	0	
0.114	9.93395	1.14747	0	-1.14747	9.93395	0	
0.115	9.9328	1.1574	0	-1.1574	9.9328	0	
0.116	9.93163	1.16733	0	-1.16733	9.93163	0	
0.117	9.93046	1.17726	0	-1.17726	9.93046	0	
0.118	9.92928	1.18719	0	-1.18719	9.92928	0	
0.119	9.92809	1.19712	0	-1.19712	9.92809	0	
0.12	9.92688	1.20705	0	-1.20705	9.92688	0	
0.121	9.92567	1.21698	0	-1.21698	9.92567	0	
0.122	9.92445	1.2269	0	-1.2269	9.92445	0	
0.123	9.92322	1.23682	0	-1.23682	9.92322	0	
0.124	9.92198	1.24675	0	-1.24675	9.92198	0	
0.125	9.92072	1.25667	0	-1.25667	9.92072	0	
0.126	9.91946	1.26659	0	-1.26659	9.91946	0	
0.127	9.91819	1.27651	0	-1.27651	9.91819	0	
0.128	9.91691	1.28643	0	-1.28643	9.91691	0	
0.129	9.91562	1.29634	0	-1.29634	9.91562	0	
0.13	9.91432	1.30626	0	-1.30626	9.91432	0	
0.131	9.91301	1.31617	0	-1.31617	9.91301	0	
0.132	9.91169	1.32608	0	-1.32608	9.91169	0	
0.133	9.91035	1.33599	0	-1.33599	9.91035	0	
0.134	9.90901	1.3459	0	-1.3459	9.90901	0	
0.135	9.90766	1.35581	0	-1.35581	9.90766	0	
0.136	9.9063	1.36572	0	-1.36572	9.9063	0	
0.137	9.90493	1.37562	0	-1.37562	9.90493	0	
0.138	9.90355	1.38553	0	-1.38553	9.90355	0	
0.139	9.90216	1.39543	0	-1.39543	9.90216	0	
0.14	9.90076	1.40533	0	-1.40533	9.90076	0	
0.141	9.89935	1.41523	0	-1.41523	9.89935	0	
0.142	9.89793	1.42513	0	-1.42513	9.89793	0	
0.143	9.8965	1.43503	0	-1.43503	9.8965	0	
0.144	9.89506	1.44492	0	-1.44492	9.89506	0	
0.145	9.89361	1.45482	0	-1.45482	9.89361	0	
0.146	9.89215	1.46471	0	-1.46471	9.89215	0	
0.147	9.89068	1.4746	0	-1.4746	9.89068	0	
0.148	9.8892	1.48449	0	-1.48449	9.8892	0	
0.149	9.88771	1.49438	0	-1.49438	9.88771	0	
0.15	9.88621	1.50427	0	-1.50427	9.88621	0	
0.151	9.8847	1.51415	0	-1.51415	9.8847	0	
0.152	9.88318	1.52404	0	-1.52404	9.88318	0	
0.153	9.88165	1.53392	0	-1.53392	9.88165	0	
0.154	9.88012	1.5438	0	-1.5438	9.88012	0	
0.155	9.87857	1.55368	0	-1.55368	9.87857	0	
0.156	9.87701	1.56356	0	-1.56356	9.87701	0	
0.157	9.87544	1.57343	0	-1.57343	9.87544	0	
0.158	9.87386	1.58331	0	-1.58331	9.87386	0	
0.159	9.87227	1.59318	0	-1.59318	9.87227	0	
0.16	9.87067	1.60305	0	-1.60305	9.87067	0	
0.161	9.86907	1.61292	0	-1.61292	9.86907	0	
0.162	9.86745	1.62279	0	-1.62279	9.86745	0	
0.163	9.86582	1.63266	0	-1.63266	9.86582	0	
0.164	9.86418	1.64252	0	-1.64252	9.86418	0	
0.165	9.86254	1.65239	0	-1.65239	9.86254	0	
0.166	9.86088	1.66225	0	-1.66225	9.86088	0	
0.167	9.85921	1.67211	0	-1.67211	9.85921	0	
0.168	9.85753	1.68197	0	-1.68197	9.85753	0	
0.169	9.85585	1.69182	0	-1.69182	9.85585	0	
0.17	9.85415	1.70168	0	-1.70168	9.85415	0	
0.171	9.85244	1.71153	0	-1.71153	9.85244	0	
0.172	9.85073	1.72138	0	-1.72138	9.85073	0	
0.173	9.849	1.73123	0	-1.73123	9.849	0	
0.174	9.84727	1.74108	0	-1.74108	9.84727	0	
0.175	9.84552	1.75093	0	-1.75093	9.84552	0	
0.176	9.84376	1.76077	0	-1.76077	9.84376	0	
0.177	9.842	1.77062	0	-1.77062	9.842	0	
0.178	9.84022	1.78046	0	-1.78046	9.84022	0	
0.179	9.83844	1.7903	0	-1.7903	9.83844	0	
0.18	9.83664	1.80013	0	-1.80013	9.83664	0	
0.181	9.83484	1.80997	0	-1.80997	9.83484	0	
0.182	9.83302	1.8198	0	-1.8198	9.83302	0	
0.183	9.8312	1.82964	0	-1.82964	9.8312	0	
0.184	9.82936	1.83947	0	-1.83947	9.82936	0	
0.185	9.82752	1.84929	0	-1.84929	9.82752	0	
0.186	9.82566	1.85912	0	-1.85912	9.82566	0	
0.187	9.8238	1.86895	0	-1.86895	9.8238	0	
0.188	9.82193	1.87877	0	-1.87877	9.82193	0	
0.189	9.82004	1.88859	0	-1.88859	9.82004	0	
0.19	9.81815	1.89841	0	-1.89841	9.81815	0	
0.191	9.81625	1.90823	0	-1.90823	9.81625	0	
0.192	9.81433	1.91804	0	-1.91804	9.81433	0	
0.193	9.81241	1.92785	0	-1.92785	9.81241	0	
0.194	9.81048	1.93767	0	-1.93767	9.81048	0	
0.195	9.80853	1.94747	0	-1.94747	9.80853	0	
0.196	9.80658	1.95728	0	-1.95728	9.80658	0	
0.197	9.80462	1.96709	0	-1.96709	9.80462	0	
0.198	9.80265	1.97689	0	-1.97689	9.80265	0	
0.199	9.80067	1.98669	0	-1.98669	9.80067	0	
0.2	9.79867	1.99649	0	-1.99649	9.79867	0	
0.201	9.79667	2.00629	0	-2.00629	9.79667	0	
0.202	9.79466	2.01609	0	-2.01609	9.79466	0	
0.203	9.79264	2.02588	0	-2.02588	9.79264	0	
0.204	9.79061	2.03567	0	-2.03567	9.79061	0	
0.205	9.78857	2.04546	0	-2.04546	9.78857	0	
0.206	9.78652	2.05525	0	-2.05525	9.78652	0	
0.207	9.78446	2.06503	0	-2.06503	9.78446	0	
0.208	9.78239	2.07482	0	-2.07482	9.78239	0	
0.209	9.78031	2.0846	0	-2.0846	9.78031	0	
0.21	9.77822	2.09438	0	-2.09438	9.77822	0	
0.211	9.77612	2.10416	0	-2.10416	9.77612	0	
0.212	9.77401	2.11393	0	-2.11393	9.77401	0	
0.213	9.77189	2.1237	0	-2.1237	9.77189	0	
0.214	9.76976	2.13347	0	-2.13347	9.76976	0	
0.215	9.76763	2.14324	0	-2.14324	9.76763	0	
0.216	9.76548	2.15301	0	-2.15301	9.76548	0	
0.217	9.76332	2.16277	0	-2.16277	9.76332	0	
0.218	9.76115	2.17254	0	-2.17254	9.76115	0	
0.219	9.75897	2.1823	0	-2.1823	9.75897	0	
0.22	9.75679	2.19205	0	-2.19205	9.75679	0	
0.221	9.75459	2.20181	0	-2.20181	9.75459	0	
0.222	9.75238	2.21156	0	-2.21156	9.75238	0	
0.223	9.75017	2.22131	0	-2.22131	9.75017	0	
0.224	9.74794	2.23106	0	-2.23106	9.74794	0	
0.225	9.74571	2.24081	0	-2.24081	9.74571	0	
0.226	9.74346	2.25056	0	-2.25056	9.74346	0	
0.227	9.7412	2.2603	0	-2.2603	9.7412	0	
0.228	9.73894	2.27004	0	-2.27004	9.73894	0	
0.229	9.73666	2.27978	0	-2.27978	9.73666	0	
0.23	9.73438	2.28951	0	-2.28951	9.73438	0	
0.231	9.73208	2.29924	0	-2.29924	9.73208	0	
0.232	9.72978	2.30897	0	-2.30897	9.72978	0	
0.233	9.72747	2.3187	0	-2.3187	9.72747	0	
0.234	9.72514	2.32843	0	-2.32843	9.72514	0	
0.235	9.72281	2.33815	0	-2.33815	9.72281	0	
0.236	9.72047	2.34788	0	-2.34788	9.72047	0	
0.237	9.71811	2.35759	0	-2.35759	9.71811	0	
0.238	9.71575	2.36731	0	-2.36731	9.71575	0	
0.239	9.71338	2.37703	0	-2.37703	9.71338	0	
0.24	9.711	2.38674	0	-2.38674	9.711	0	
0.241	9.70861	2.39645	0	-2.39645	9.70861	0	
0.242	9.7062	2.40616	0	-2.40616	9.7062	0	
0.243	9.70379	2.41586	0	-2.41586	9.70379	0	
0.244	9.70137	2.42556	0	-2.42556	9.70137	0	
0.245	9.69894	2.43526	0	-2.43526	9.69894	0	
0.246	9.6965	2.44496	0	-2.44496	9.6965	0	
0.247	9.69405	2.45466	0	-2.45466	9.69405	0	
0.248	9.69159	2.46435	0	-2.46435	9.69159	0	
0.249	9.68912	2.47404	0	-2.47404	9.68912	0	
0.25	9.68665	2.48373	0	-2.48373	9.68665	0	
0.251	9.68416	2.49341	0	-2.49341	9.68416	0	
0.252	9.68166	2.5031	0	-2.5031	9.68166	0	
0.253	9.67915	2.51278	0	-2.51278	9.67915	0	
0.254	9.67663	2.52245	0	-2.52245	9.67663	0	
0.255	9.67411	2.53213	0	-2.53213	9.67411	0	
0.256	9.67157	2.5418	0	-2.5418	9.67157	0	
0.257	9.66902	2.55147	0	-2.55147	9.66902	0	
0.258	9.66647	2.56114	0	-2.56114	9.66647	0	
0.259	9.6639	2.57081	0	-2.57081	9.6639	0	
0.26	9.66132	2.58047	0	-2.58047	9.66132	0	
0.261	9.65874	2.59013	0	-2.59013	9.65874	0	
0.262	9.65614	2.59979	0	-2.59979	9.65614	0	
0.263	9.65354	2.60944	0	-2.60944	9.65354	0	
0.264	9.65093	2.61909	0	-2.61909	9.65093	0	
0.265	9.6483	2.62874	0	-2.62874	9.6483	0	
0.266	9.64567	2.63839	0	-2.63839	9.64567	0	
0.267	9.64302	2.64803	0	-2.64803	9.64302	0	
0.268	9.64037	2.65768	0	-2.65768	9.64037	0	
0.269	9.63771	2.66731	0	-2.66731	9.63771	0	
0.27	9.63504	2.67695	0	-2.67695	9.63504	0	
0.271	9.63236	2.68658	0	-2.68658	9.63236	0	
0.272	9.62966	2.69622	0	-2.69622	9.62966	0	
0.273	9.62696	2.70584	0	-2.70584	9.62696	0	
0.274	9.62425	2.71547	0	-2.71547	9.62425	0	
0.275	9.62153	2.72509	0	-2.72509	9.62153	0	
0.276	9.6188	2.73471	0	-2.73471	9.6188	0	
0.277	9.61606	2.74433	0	-2.74433	9.61606	0	
0.278	9.61331	2.75394	0	-2.75394	9.61331	0	
0.279	9.61055	2.76356	0	-2.76356	9.61055	0	
0.28	9.60779	2.77317	0	-2.77317	9.60779	0	
0.281	9.60501	2.78277	0	-2.78277	9.60501	0	
0.282	9.60222	2.79238	0	-2.79238	9.60222	0	
0.283	9.59942	2.80198	0	-2.80198	9.59942	0	
0.284	9.59662	2.81157	0	-2.81157	9.59662	0	
0.285	9.5938	2.82117	0	-2.82117	9.5938	0	
0.286	9.59097	2.83076	0	-2.83076	9.59097	0	
0.287	9.58814	2.84035	0	-2.84035	9.58814	0	
0.288	9.58529	2.84994	0	-2.84994	9.58529	0	
0.289	9.58244	2.85952	0	-2.85952	9.58244	0	
0.29	9.57957	2.8691	0	-2.8691	9.57957	0	
0.291	9.5767	2.87868	0	-2.87868	9.5767	0	
0.292	9.57382	2.88826	0	-2.88826	9.57382	0	
0.293	9.57092	2.89783	0	-2.89783	9.57092	0	
0.294	9.56802	2.9074	0	-2.9074	9.56802	0	
0.295	9.56511	2.91697	0	-2.91697	9.56511	0	
0.296	9.56219	2.92653	0	-2.92653	9.56219	0	
0.297	9.55926	2.93609	0	-2.93609	9.55926	0	
0.298	9.55632	2.94565	0	-2.94565	9.55632	0	
0.299	9.55336	2.9552	0	-2.9552	9.55336	0	
0.3	9.5504	2.96475	0	-2.96475	9.5504	0	
0.301	9.54744	2.9743	0	-2.9743	9.54744	0	
0.302	9.54446	2.98385	0	-2.98385	9.54446	0	
0.303	9.54147	2.99339	0	-2.99339	9.54147	0	
0.304	9.53847	3.00293	0	-3.00293	9.53847	0	
0.305	9.53546	3.01247	0	-3.01247	9.53546	0	
0.306	9.53244	3.022	0	-3.022	9.53244	0	
0.307	9.52942	3.03153	0	-3.03153	9.52942	0	
0.308	9.52638	3.04106	0	-3.04106	9.52638	0	
0.309	9.52334	3.05059	0	-3.05059	9.52334	0	
0.31	9.52028	3.06011	0	-3.06011	9.52028	0	
0.311	9.51722	3.06963	0	-3.06963	9.51722	0	
0.312	9.51414	3.07914	0	-3.07914	9.51414	0	
0.313	9.51106	3.08866	0	-3.08866	9.51106	0	
0.314	9.50796	3.09816	0	-3.09816	9.50796	0	
0.315	9.50486	3.10767	0	-3.10767	9.50486	0	
0.316	9.50175	3.11717	0	-3.11717	9.50175	0	
0.317	9.49863	3.12667	0	-3.12667	9.49863	0	
0.318	9.4955	3.13617	0	-3.13617	9.4955	0	
0.319	9.49235	3.14567	0	-3.14567	9.49235	0	
0.32	9.4892	3.15516	0	-3.15516	9.4892	0	
0.321	9.48604	3.16464	0	-3.16464	9.48604	0	
0.322	9.48287	3.17413	0	-3.17413	9.48287	0	
0.323	9.4797	3.18361	0	-3.18361	9.4797	0	
0.324	9.47651	3.19309	0	-3.19309	9.47651	0	
0.325	9.47331	3.20256	0	-3.20256	9.47331	0	
0.326	9.4701	3.21203	0	-3.21203	9.4701	0	
0.327	9.46689	3.2215	0	-3.2215	9.46689	0	
0.328	9.46366	3.23097	0	-3.23097	9.46366	0	
0.329	9.46042	3.24043	0	-3.24043	9.46042	0	
0.33	9.45718	3.24989	0	-3.24989	9.45718	0	
0.331	9.45392	3.25934	0	-3.25934	9.45392	0	
0.332	9.45066	3.2688	0	-3.2688	9.45066	0	
0.333	9.44739	3.27825	0	-3.27825	9.44739	0	
0.334	9.4441	3.28769	0	-3.28769	9.4441	0	
0.335	9.44081	3.29713	0	-3.29713	9.44081	0	
0.336	9.43751	3.30657	0	-3.30657	9.43751	0	
0.337	9.4342	3.31601	0	-3.31601	9.4342	0	
0.338	9.43088	3.32544	0	-3.32544	9.43088	0	
0.339	9.42755	3.33487	0	-3.33487	9.42755	0	
0.34	9.42421	3.3443	0	-3.3443	9.42421	0	
0.341	9.42086	3.35372	0	-3.35372	9.42086	0	
0.342	9.4175	3.36314	0	-3.36314	9.4175	0	
0.343	9.41413	3.37255	0	-3.37255	9.41413	0	
0.344	9.41075	3.38197	0	-3.38197	9.41075	0	
0.345	9.40737	3.39138	0	-3.39138	9.40737	0	
0.346	9.40397	3.40078	0	-3.40078	9.40397	0	
0.347	9.40057	3.41018	0	-3.41018	9.40057	0	
0.348	9.39715	3.41958	0	-3.41958	9.39715	0	
0.349	9.39373	3.42898	0	-3.42898	9.39373	0	
0.35	9.39029	3.43837	0	-3.43837	9.39029	0	
0.351	9.38685	3.44776	0	-3.44776	9.38685	0	
0.352	9.3834	3.45714	0	-3.45714	9.3834	0	
0.353	9.37994	3.46653	0	-3.46653	9.37994	0	
0.354	9.37646	3.4759	0	-3.4759	9.37646	0	
0.355	9.37298	3.48528	0	-3.48528	9.37298	0	
0.356	9.36949	3.49465	0	-3.49465	9.36949	0	
0.357	9.36599	3.50402	0	-3.50402	9.36599	0	
0.358	9.36249	3.51338	0	-3.51338	9.36249	0	
0.359	9.35897	3.52274	0	-3.52274	9.35897	0	
0.36	9.35544	3.5321	0	-3.5321	9.35544	0	
0.361	9.3519	3.54145	0	-3.54145	9.3519	0	
0.362	9.34836	3.5508	0	-3.5508	9.34836	0	
0.363	9.3448	3.56015	0	-3.56015	9.3448	0	
0.364	9.34124	3.56949	0	-3.56949	9.34124	0	
0.365	9.33766	3.57883	0	-3.57883	9.33766	0	
0.366	9.33408	3.58817	0	-3.58817	9.33408	0	
0.367	9.33049	3.5975	0	-3.5975	9.33049	0	
0.368	9.32688	3.60683	0	-3.60683	9.32688	0	
0.369	9.32327	3.61615	0	-3.61615	9.32327	0	
0.37	9.31965	3.62548	0	-3.62548	9.31965	0	
0.371	9.31602	3.63479	0	-3.63479	9.31602	0	
0.372	9.31238	3.64411	0	-3.64411	9.31238	0	
0.373	9.30873	3.65342	0	-3.65342	9.30873	0	
0.374	9.30508	3.66273	0	-3.66273	9.30508	0	
0.375	9.30141	3.67203	0	-3.67203	9.30141	0	
0.376	9.29773	3.68133	0	-3.68133	9.29773	0	
0.377	9.29405	3.69062	0	-3.69062	9.29405	0	
0.378	9.29035	3.69992	0	-3.69992	9.29035	0	
0.379	9.28665	3.7092	0	-3.7092	9.28665	0	
0.38	9.28293	3.71849	0	-3.71849	9.28293	0	
0.381	9.27921	3.72777	0	-3.72777	9.27921	0	
0.382	9.27548	3.73705	0	-3.73705	9.27548	0	
0.383	9.27174	3.74632	0	-3.74632	9.27174	0	
0.384	9.26798	3.75559	0	-3.75559	9.26798	0	
0.385	9.26422	3.76486	0	-3.76486	9.26422	0	
0.386	9.26045	3.77412	0	-3.77412	9.26045	0	
0.387	9.25668	3.78338	0	-3.78338	9.25668	0	
0.388	9.25289	3.79263	0	-3.79263	9.25289	0	
0.389	9.24909	3.80188	0	-3.80188	9.24909	0	
0.39	9.24528	3.81113	0	-3.81113	9.24528	0	
0.391	9.24147	3.82037	0	-3.82037	9.24147	0	
0.392	9.23764	3.82961	0	-3.82961	9.23764	0	
0.393	9.23381	3.83885	0	-3.83885	9.23381	0	
0.394	9.22997	3.84808	0	-3.84808	9.22997	0	
0.395	9.22611	3.85731	0	-3.85731	9.22611	0	
0.396	9.22225	3.86653	0	-3.86653	9.22225	0	
0.397	9.21838	3.87575	0	-3.87575	9.21838	0	
0.398	9.2145	3.88497	0	-3.88497	9.2145	0	
0.399	9.21061	3.89418	0	-3.89418	9.21061	0	
0.4	9.20671	3.90339	0	-3.90339	9.20671	0	
0.401	9.2028	3.9126	0	-3.9126	9.2028	0	
0.402	9.19889	3.9218	0	-3.9218	9.19889	0	
0.403	9.19496	3.93099	0	-3.93099	9.19496	0	
0.404	9.19102	3.94019	0	-3.94019	9.19102	0	
0.405	9.18708	3.94938	0	-3.94938	9.18708	0	
0.406	9.18313	3.95856	0	-3.95856	9.18313	0	
0.407	9.17916	3.96774	0	-3.96774	9.17916	0	
0.408	9.17519	3.97692	0	-3.97692	9.17519	0	
0.409	9.17121	3.98609	0	-3.98609	9.17121	0	
0.41	9.16722	3.99526	0	-3.99526	9.16722	0	
0.411	9.16322	4.00443	0	-4.00443	9.16322	0	
0.412	9.15921	4.01359	0	-4.01359	9.15921	0	
0.413	9.15519	4.02275	0	-4.02275	9.15519	0	
0.414	9.15116	4.0319	0	-4.0319	9.15116	0	
0.415	9.14713	4.04105	0	-4.04105	9.14713	0	
0.416	9.14308	4.05019	0	-4.05019	9.14308	0	
0.417	9.13903	4.05933	0	-4.05933	9.13903	0	
0.418	9.13496	4.06847	0	-4.06847	9.13496	0	
0.419	9.13089	4.0776	0	-4.0776	9.13089	0	
0.42	9.12681	4.08673	0	-4.08673	9.12681	0	
0.421	9.12272	4.09586	0	-4.09586	9.12272	0	
0.422	9.11862	4.10498	0	-4.10498	9.11862	0	
0.423	9.11451	4.1141	0	-4.1141	9.11451	0	
0.424	9.11039	4.12321	0	-4.12321	9.11039	0	
0.425	9.10626	4.13232	0	-4.13232	9.10626	0	
0.426	9.10212	4.14142	0	-4.14142	9.10212	0	
0.427	9.09798	4.15052	0	-4.15052	9.09798	0	
0.428	9.09382	4.15962	0	-4.15962	9.09382	0	
0.429	9.08966	4.16871	0	-4.16871	9.08966	0	
0.43	9.08548	4.1778	0	-4.1778	9.08548	0	
0.431	9.0813	4.18688	0	-4.18688	9.0813	0	
0.432	9.07711	4.19596	0	-4.19596	9.07711	0	
0.433	9.07291	4.20503	0	-4.20503	9.07291	0	
0.434	9.0687	4.2141	0	-4.2141	9.0687	0	
0.435	9.06448	4.22317	0	-4.22317	9.06448	0	
0.436	9.06025	4.23223	0	-4.23223	9.06025	0	
0.437	9.05602	4.24129	0	-4.24129	9.05602	0	
0.438	9.05177	4.25035	0	-4.25035	9.05177	0	
0.439	9.04752	4.25939	0	-4.25939	9.04752	0	
0.44	9.04325	4.26844	0	-4.26844	9.04325	0	
0.441	9.03898	4.27748	0	-4.27748	9.03898	0	
0.442	9.0347	4.28652	0	-4.28652	9.0347	0	
0.443	9.03041	4.29555	0	-4.29555	9.03041	0	
0.444	9.02611	4.30458	0	-4.30458	9.02611	0	
0.445	9.0218	4.3136	0	-4.3136	9.0218	0	
0.446	9.01748	4.32262	0	-4.32262	9.01748	0	
0.447	9.01315	4.33164	0	-4.33164	9.01315	0	
0.448	9.00882	4.34065	0	-4.34065	9.00882	0	
0.449	9.00447	4.34966	0	-4.34966	9.00447	0	
0.45	9.00012	4.35866	0	-4.35866	9.00012	0	
0.451	8.99575	4.36766	0	-4.36766	8.99575	0	
0.452	8.99138	4.37665	0	-4.37665	8.99138	0	
0.453	8.987	4.38564	0	-4.38564	8.987	0	
0.454	8.98261	4.39462	0	-4.39462	8.98261	0	
0.455	8.97821	4.4036	0	-4.4036	8.97821	0	
0.456	8.9738	4.41258	0	-4.41258	8.9738	0	
0.457	8.96939	4.42155	0	-4.42155	8.96939	0	
0.458	8.96496	4.43052	0	-4.43052	8.96496	0	
0.459	8.96052	4.43948	0	-4.43948	8.96052	0	
0.46	8.95608	4.44844	0	-4.44844	8.95608	0	
0.461	8.95163	4.45739	0	-4.45739	8.95163	0	
0.462	8.94717	4.46634	0	-4.46634	8.94717	0	
0.463	8.9427	4.47529	0	-4.47529	8.9427	0	
0.464	8.93822	4.48423	0	-4.48423	8.93822	0	
0.465	8.93373	4.49316	0	-4.49316	8.93373	0	
0.466	8.92923	4.5021	0	-4.5021	8.92923	0	
