#theta/rad	Drehmoment[mu_0/(4*pi) M^2/a^3] Ferro durch Ableitung	Drehmoment[mu_0/(4*pi) M^2/a^3] Antiferro durch Ableitung	Drehmoment[mu_0/(4*pi) M^2/a^3] Ferro durch Kreuz	Drehmoment[mu_0/(4*pi) M^2/a^3] Antiferro durch Kreuz
-1.34159	8.7909208	1.0580976		8.7910673		1.0581153
-1.30159	8.7018727	1.0473796		8.7020177		1.047397
-1.26159	8.5989035	1.0349859		8.5990469		1.0350032
-1.22159	8.4821779	1.0209365		8.4823193		1.0209536
-1.18159	8.3518827	1.0052539		8.3520219		1.0052706
-1.14159	8.2082262	0.98796301		8.208363		0.98797948
-1.10159	8.0514383	0.96909162		8.0515725		0.96910777
-1.06159	7.8817698	0.94866989		7.8819011		0.9486857
-1.02159	7.6994921	0.92673049		7.6996205		0.92674593
-0.981593	7.504897	0.90330852		7.505022		0.90332357
-0.941593	7.2982955	0.87844144		7.2984172		0.87845608
-0.901593	7.0800184	0.85216905		7.0801364		0.85218325
-0.861593	6.8504147	0.82453337		6.8505289		0.82454711
-0.821593	6.6098519	0.79557861		6.609962		0.79559187
-0.781593	6.3587147	0.7653511		6.3588207		0.76536385
-0.741593	6.0974049	0.73389918		6.0975065		0.73391142
-0.701593	5.8263405	0.70127319		5.8264376		0.70128488
-0.661593	5.5459553	0.66752531		5.5460477		0.66753643
-0.621593	5.2566977	0.63270953		5.2567853		0.63272007
-0.581593	4.9590305	0.59688154		4.9591132		0.59689149
-0.541593	4.6534299	0.56009868		4.6535075		0.56010802
-0.501593	4.3403849	0.52241978		4.3404572		0.52242849
-0.461593	4.0203961	0.48390512		4.0204631		0.48391318
-0.421593	3.6939755	0.44461631		3.6940371		0.44462372
-0.381593	3.3616454	0.40461621		3.3617015		0.40462295
-0.341593	3.0239374	0.36396881		3.0239878		0.36397488
-0.301593	2.6813917	0.32273914		2.6814364		0.32274452
-0.261593	2.3345564	0.28099315		2.3345953		0.28099784
-0.221593	1.9839863	0.23879764		1.9840193		0.23880162
-0.181593	1.6302422	0.1962201		1.6302693		0.19622337
-0.141593	1.2738901	0.15332865		1.2739113		0.15333121
-0.101593	0.91549997	0.11019191		0.91551523		0.11019375
-0.0615927	0.55564529	0.066878883		0.55565455		0.066879998
-0.0215927	0.1949017	0.023458865		0.19490495		0.023459256
0.0184073	0.1661537	0.019998682		0.16615647		0.019999016
0.0584073	0.52694328	0.063424236		0.52695207		0.063425293
0.0984073	0.88688987	0.10674832		0.88690465		0.1067501
0.138407	1.2454176	0.14990164		1.2454384		0.14990414
0.178407	1.601953	0.19281514		1.6019797		0.19281836
0.218407	1.9559255	0.23542018		1.9559581		0.23542411
0.258407	2.3067691	0.2776486		2.3068075		0.27765323
0.298407	2.6539222	0.31943284		2.6539665		0.31943816
0.338407	2.9968297	0.36070605		2.9968796		0.36071207
0.378407	3.3349428	0.40140222		3.3349984		0.40140891
0.418407	3.6677208	0.44145622		3.6677819		0.44146358
0.458407	3.9946312	0.48080399		3.9946978		0.480812
0.498407	4.3151511	0.51938257		4.315223		0.51939123
0.538407	4.6287676	0.55713026		4.6288447		0.55713954
0.578407	4.9349791	0.59398665		4.9350613		0.59399655
0.618407	5.2332956	0.62989279		5.2333829		0.62990329
0.658407	5.52324	0.66479124		5.5233321		0.66480232
0.698407	5.8043484	0.69862617		5.8044452		0.69863781
0.738407	6.0761711	0.73134344		6.0762724		0.73135563
0.778407	6.3382732	0.76289071		6.3383789		0.76290343
0.818407	6.5902355	0.79321753		6.5903453		0.79323075
0.858407	6.8316547	0.82227537		6.8317686		0.82228907
0.898407	7.0621448	0.85001774		7.0622625		0.8500319
0.938407	7.2813369	0.87640026		7.2814583		0.87641487
0.978407	7.4888805	0.90138073		7.4890053		0.90139575
1.01841	7.6844434	0.92491919		7.6845715		0.9249346
1.05841	7.8677129	0.94697797		7.867844		0.94699375
1.09841	8.0383957	0.96752178		8.0385297		0.96753791
1.13841	8.1962188	0.98651777		8.1963554		0.98653421
1.17841	8.3409297	1.0039355		8.3410687		1.0039523
1.21841	8.4722968	1.0197472		8.472438		1.0197642
1.25841	8.5901102	1.0339275		8.5902533		1.0339448
1.29841	8.6941811	1.0464538		8.694326		1.0464712
1.33841	8.7843433	1.0573059		8.7844897		1.0573236
1.37841	8.8604523	1.0664666		8.8606		1.0664844
1.41841	8.9223865	1.0739212		8.9225352		1.0739391
1.45841	8.9700468	1.0796577		8.9701963		1.0796757
1.49841	9.003357	1.083667		9.003507		1.083685
1.53841	9.0222637	1.0859426		9.0224141		1.0859607
1.57841	9.0267367	1.086481		9.0268871		1.0864991
1.61841	9.0167688	1.0852813		9.0169191		1.0852994
1.65841	8.9923761	1.0823453		8.9925259		1.0823633
1.69841	8.9535974	1.0776778		8.9537467		1.0776958
1.73841	8.9004949	1.0712862		8.9006433		1.0713041
1.77841	8.8331536	1.0631809		8.8333008		1.0631986
1.81841	8.751681	1.0533746		8.7518269		1.0533922
1.85841	8.6562076	1.0418832		8.6563519		1.0419006
1.89841	8.5468862	1.028725		8.5470286		1.0287421
1.93841	8.4238915	1.013921		8.4240319		1.0139379
1.97841	8.2874205	0.99749504		8.2875586		0.99751167
2.01841	8.1376913	0.97947325		8.1378269		0.97948958
2.05841	7.9749435	0.95988452		7.9750765		0.95990052
2.09841	7.7994376	0.93876018		7.7995676		0.93877582
2.13841	7.6114542	0.91613402		7.611581		0.91614928
2.17841	7.4112941	0.89204224		7.4114176		0.8920571
2.21841	7.1992775	0.86652338		7.1993975		0.86653782
2.25841	6.9757436	0.83961827		6.9758599		0.83963226
2.29841	6.74105	0.81136995		6.7411623		0.81138347
2.33841	6.4955722	0.78182361		6.4956804		0.78183664
2.37841	6.2397028	0.75102652		6.2398068		0.75103904
2.41841	5.9738512	0.71902795		5.9739508		0.71903994
2.45841	5.6984428	0.68587909		5.6985377		0.68589052
2.49841	5.413918	0.65163297		5.4140083		0.65164383
2.53841	5.1207322	0.61634437		5.1208175		0.61635464
2.57841	4.8193542	0.58006975		4.8194345		0.58007942
2.61841	4.5102663	0.54286715		4.5103415		0.5428762
2.65841	4.193963	0.50479607		4.1940329		0.50480449
2.69841	3.8709502	0.46591743		3.8710147		0.4659252
2.73841	3.5417447	0.42629342		3.5418038		0.42630052
2.77841	3.2068732	0.38598743		3.2069267		0.38599386
2.81841	2.8668714	0.34506394		2.8669192		0.3450697
2.85841	2.5222832	0.30358843		2.5223252		0.30359349
2.89841	2.1736599	0.26162724		2.1736961		0.2616316
2.93841	1.8215591	0.2192475		1.8215895		0.21925115
2.97841	1.4665443	0.17651701		1.4665688		0.17651995
3.01841	1.1091833	0.13350413		1.1092018		0.13350636
3.05841	0.75004788	0.090277674		0.75006039		0.090279179
3.09841	0.38971253	0.046906793		0.38971902		0.046907574
3.13841	0.028753713	0.0034608702		0.028754193		0.0034609279
