#theta/rad	Energie[mu_0/(4*pi) M^2/a^3] Ferro	Energie[mu_0/(4*pi) M^2/a^3] Antiferro
-3.14159	9.0271486		-1.0865306
-3.10159	9.0199278		-1.0856615
-3.06159	8.9982771		-1.0830556
-3.02159	8.9622311		-1.078717
-2.98159	8.9118474		-1.0726527
-2.94159	8.8472066		-1.0648723
-2.90159	8.7684122		-1.0553884
-2.86159	8.6755902		-1.0442161
-2.82159	8.5688892		-1.0313733
-2.78159	8.4484797		-1.0168805
-2.74159	8.3145545		-1.000761
-2.70159	8.1673277		-0.98304037
-2.66159	8.007035		-0.96374713
-2.62159	7.8339327		-0.9429121
-2.58159	7.6482978		-0.92056861
-2.54159	7.4504272		-0.8967524
-2.50159	7.2406376		-0.87150159
-2.46159	7.0192645		-0.84485655
-2.42159	6.786662		-0.81685993
-2.38159	6.5432024		-0.78755651
-2.34159	6.289275		-0.75699316
-2.30159	6.0252861		-0.72521879
-2.26159	5.7516581		-0.69228422
-2.22159	5.4688286		-0.65824214
-2.18159	5.1772501		-0.62314702
-2.14159	4.8773892		-0.58705499
-2.10159	4.5697255		-0.5500238
-2.06159	4.2547512		-0.51211269
-2.02159	3.9329702		-0.47338231
-1.98159	3.6048973		-0.43389462
-1.94159	3.2710573		-0.39371279
-1.90159	2.9319843		-0.3529011
-1.86159	2.5882208		-0.31152485
-1.82159	2.2403167		-0.26965022
-1.78159	1.8888285		-0.22734421
-1.74159	1.5343187		-0.1846745
-1.70159	1.1773542		-0.14170935
-1.66159	0.81850623		-0.098517495
-1.62159	0.45834882		-0.055168032
-1.58159	0.097458153		-0.011730312
-1.54159	-0.26358843		0.031726175
-1.50159	-0.62421332		0.075131906
-1.46159	-0.98383961		0.11841744
-1.42159	-1.341892		0.16151353
-1.38159	-1.6977976		0.20435124
-1.34159	-2.0509871		0.24686203
-1.30159	-2.4008954		0.28897789
-1.26159	-2.7469629		0.33063145
-1.22159	-3.0886357		0.37175607
-1.18159	-3.4253675		0.41228595
-1.14159	-3.7566193		0.45215627
-1.10159	-4.0818614		0.49130324
-1.06159	-4.4005734		0.52966422
-1.02159	-4.7122454		0.56717786
-0.981593	-5.0163788		0.60378413
-0.941593	-5.312487		0.63942447
-0.901593	-5.6000965		0.67404188
