2.01841	6.3110061	0.9741237		6.3111113		0.97413993
2.05841	6.1847907	0.95464195		6.1848938		0.95465786
2.09841	6.0486809	0.93363298		6.0487817		0.93364854
2.13841	5.9028946	0.9111304		5.9029929		0.91114558
2.17841	5.7476648	0.8871702		5.7477606		0.88718499
2.21841	5.5832401	0.86179072		5.5833331		0.86180508
2.25841	5.4098833	0.83503255		5.4099735		0.83504647
2.29841	5.2278719	0.80693852		5.227959		0.80695197
2.33841	5.037497	0.77755355		5.037581		0.77756651
2.37841	4.8390632	0.74692467		4.8391438		0.74693712
2.41841	4.6328879	0.71510086		4.6329651		0.71511278
2.45841	4.419301	0.68213305		4.4193746		0.68214441
2.49841	4.1986441	0.64807396		4.1987141		0.64808476
2.53841	3.9712703	0.6129781		3.9713365		0.61298832
2.57841	3.7375433	0.5769016		3.7376056		0.57691122
2.61841	3.4978371	0.53990219		3.4978954		0.53991119
2.65841	3.252535	0.50203904		3.2525893		0.50204741
2.69841	3.0020296	0.46337274		3.0020797		0.46338047
2.73841	2.7467216	0.42396515		2.7467674		0.42397221
2.77841	2.4870194	0.3838793		2.4870609		0.38388569
2.81841	2.2233386	0.34317932		2.2233756		0.34318504
2.85841	1.9561008	0.30193033		1.9561334		0.30193536
2.89841	1.6857337	0.26019832		1.6857618		0.26020265
2.93841	1.4126698	0.21805004		1.4126934		0.21805368
2.97841	1.1373459	0.17555293		1.1373649		0.17555586
3.01841	0.86020254	0.13277498		0.86021688		0.13277719
3.05841	0.58168301	0.089784608		0.58169271		0.089786104
3.09841	0.30223291	0.046650603		0.30223795		0.046651381
3.13841	0.022299305	0.0034419681		0.022299677		0.0034420254
