#theta/rad	Energie[mu_0/(4*pi) M^2/a^3] Ferro	Energie[mu_0/(4*pi) M^2/a^3] Antiferro
-3.14159	7.000805		-1.0805963
-3.10159	6.9952051		-1.079732
-3.06159	6.9784144		-1.0771403
-3.02159	6.9504596		-1.0728254
-2.98159	6.9113857		-1.0667942
-2.94159	6.861255		-1.0590564
-2.90159	6.8001477		-1.0496243
-2.86159	6.7281617		-1.038513
-2.82159	6.645412		-1.0257403
-2.78159	6.5520311		-1.0113267
-2.74159	6.4481684		-0.99529513
-2.70159	6.33399		-0.97767133
-2.66159	6.2096785		-0.95848346
-2.62159	6.0754328		-0.93776222
-2.58159	5.9314678		-0.91554077
-2.54159	5.7780137		-0.89185464
-2.50159	5.615316		-0.86674174
-2.46159	5.443635		-0.84024223
-2.42159	5.2632453		-0.81239851
-2.38159	5.0744356		-0.78325514
-2.34159	4.8775078		-0.75285872
-2.30159	4.6727771		-0.72125788
-2.26159	4.4605709		-0.68850319
-2.22159	4.2412288		-0.65464704
-2.18159	4.0151016		-0.61974359
-2.14159	3.7825511		-0.58384869
-2.10159	3.5439493		-0.54701975
-2.06159	3.299678		-0.5093157
-2.02159	3.0501278		-0.47079685
-1.98159	2.7956982		-0.43152483
-1.94159	2.536796		-0.39156246
-1.90159	2.2738354		-0.35097367
-1.86159	2.0072373		-0.3098234
-1.82159	1.7374279		-0.26817748
-1.78159	1.4648391		-0.22610254
-1.74159	1.1899068		-0.18366587
-1.70159	0.91307095		-0.14093538
-1.66159	0.63477436		-0.097979425
-1.62159	0.35546227		-0.054866722
-1.58159	0.07558151		-0.011666245
-1.54159	-0.20442016		0.031552897
-1.50159	-0.4840948		0.07472156
-1.46159	-0.762995		0.11777068
-1.42159	-1.0406746		0.1606314
-1.38159	-1.3166893		0.20323514
-1.34159	-1.5905976		0.24551375
-1.30159	-1.8619612		0.28739959
-1.26159	-2.1303462		0.32882565
-1.22159	-2.395323		0.36972566
-1.18159	-2.6564678		0.41003419
-1.14159	-2.9133628		0.44968675
-1.10159	-3.1655971		0.4886199
-1.06159	-3.4127671		0.52677137
-1.02159	-3.6544774		0.56408012
-0.981593	-3.8903414		0.60048646
-0.941593	-4.1199816		0.63593215
-0.901593	-4.3430307		0.67036048
-0.861593	-4.5591319		0.70371638
-0.821593	-4.7679394		0.73594649
-0.781593	-4.9691193		0.76699923
-0.741593	-5.1623496		0.79682495
-0.701593	-5.3473213		0.82537591
-0.661593	-5.5237384		0.85260644
-0.621593	-5.6913187		0.87847299
-0.581593	-5.8497941		0.90293417
-0.541593	-5.9989111		0.92595085
-0.501593	-6.1384311		0.9474862
-0.461593	-6.2681309		0.96750577
-0.421593	-6.387803		0.98597755
-0.381593	-6.4972561		1.002872
-0.341593	-6.5963149		1.018162
-0.301593	-6.684821		1.0318232
-0.261593	-6.7626328		1.0438337
-0.221593	-6.8296258		1.0541743
-0.181593	-6.8856929		1.0628284
-0.141593	-6.9307444		1.0697823
-0.101593	-6.9647082		1.0750247
-0.0615927	-6.9875299		1.0785473
-0.0215927	-6.999173		1.0803444
0.0184073	-6.999619		1.0804133
0.0584073	-6.988867		1.0787537
0.0984073	-6.9669344		1.0753683
0.138407	-6.9338562		1.0702626
0.178407	-6.8896852		1.0634447
0.218407	-6.8344923		1.0549254
0.258407	-6.7683656		1.0447186
0.298407	-6.691411		1.0328404
0.338407	-6.6037515		1.0193099
0.378407	-6.5055275		1.0041487
0.418407	-6.396896		0.98738107
0.458407	-6.2780308		0.96903386
0.498407	-6.1491221		0.94913639
0.538407	-6.0103761		0.92772052
0.578407	-5.8620148		0.90482048
0.618407	-5.7042756		0.88047293
0.658407	-5.5374107		0.85471681
0.698407	-5.3616871		0.82759332
0.738407	-5.177386		0.79914586
0.778407	-4.9848022		0.76941994
0.818407	-4.7842437		0.73846311
0.858407	-4.5760315		0.7063249
0.898407	-4.3604986		0.67305672
0.938407	-4.1379899		0.63871179
0.978407	-3.9088612		0.60334506
1.01841	-3.6734792		0.5670131
1.05841	-3.4322204		0.52977405
1.09841	-3.1854708		0.49168747
1.13841	-2.9336251		0.45281429
1.17841	-2.6770862		0.41321671
1.21841	-2.4162646		0.37295807
1.25841	-2.1515775		0.33210277
1.29841	-1.8834483		0.29071618
1.33841	-1.612306		0.24886451
1.37841	-1.3385843		0.20661471
1.41841	-1.0627212		0.16403437
1.45841	-0.78515797		0.12119161
1.49841	-0.50633865		0.078154968
1.53841	-0.22670929		0.034993294
1.57841	0.05328275		-0.0082243605
1.61841	0.33318955		-0.051428858
1.65841	0.61256332		-0.094551081
1.69841	0.89095712		-0.13752204
1.73841	1.1679256		-0.180273
1.77841	1.4430256		-0.22273555
1.81841	1.7158171		-0.26484178
1.85841	1.9858636		-0.30652432
1.89841	2.2527332		-0.34771648
1.93841	2.5159989		-0.38835237
1.97841	2.7752396		-0.42836698
2.01841	3.0300404		-0.4676963
2.05841	3.2799938		-0.5062774
2.09841	3.5247		-0.54404856
2.13841	3.7637674		-0.58094936
2.17841	3.9968135		-0.61692077
2.21841	4.2234656		-0.65190524
2.25841	4.443361		-0.68584679
2.29841	4.6561481		-0.71869114
2.33841	4.8614862		-0.75038574
2.37841	5.0590471		-0.78087988
2.41841	5.2485145		-0.81012477
2.45841	5.4295855		-0.83807364
2.49841	5.6019702		-0.86468178
2.53841	5.765393		-0.8899066
2.57841	5.9195924		-0.91370777
2.61841	6.0643217		-0.93604719
2.65841	6.1993494		-0.95688914
2.69841	6.3244595		-0.97620028
2.73841	6.4394518		-0.9939497
2.77841	6.5441423		-1.010109
2.81841	6.6383636		-1.0246524
2.85841	6.7219649		-1.0375565
2.89841	6.7948125		-1.0488008
2.93841	6.8567899		-1.0583672
2.97841	6.9077979		-1.0662404
3.01841	6.9477548		-1.0724079
3.05841	6.9765969		-1.0768597
3.09841	6.9942778		-1.0795889
3.13841	7.0007695		-1.0805909
